group,is_viral_proxy,txt_title_has_mention,txt_title_has_question,txt_title_has_hashtag,bpm,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,speech_ratio,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,schnitt_frequenz,durchschnittliche_bewegung,anzahl_frames,video_dauer_sek,ist_person_prominent,ist_tier_sichtbar,avg_objekte_pro_frame,avg_gesichter_pro_frame,dominante_emotion,ist_text_eingeblendet,text_sentiment_compound,video_kategorie,is_viral
top,1,0,0,0,139.6748310810811,0.0773297846317291,0.0810676887631416,2516.3909048362525,1227.674969158717,3278.948474577088,650.2648037025858,0.9824561403508772,0.1053696990971826,0.0801228400458688,0.0793855518147162,0.0573101711425565,0.0815498154663626,0.0837236152574237,0.0950891049234052,0.0763574884916282,0.0474278326353795,0.0430566729789795,0.0606065235832978,0.0955980024349482,0.0909090909090909,6.7596297,11,11.0,1,0,2.8,1.0,sad,1,0.0,Prank,1
top,1,1,0,0,105.46875,0.0177256111055612,0.0189625956118106,2908.1366686149586,1167.9770249472838,3255.0461524997563,913.1171269059192,0.828125,0.1045766266064431,0.1093711892069726,0.1027909352550579,0.0960079365983128,0.107412078448427,0.1123709124461269,0.112992422503526,0.101923864893052,0.0939079318314686,0.1266739629804723,0.0944380236613213,0.1074425305830879,0.0,8.306133,14,14.0,1,0,2.4,2.8,neutral,1,0.0,Fashion,1
normal,0,1,0,0,109.9567819148936,0.0344967655837535,0.0594458281993866,2529.6002335701405,1806.6507073506032,3234.9026866318654,984.6812379543704,0.8386114494518879,0.0913122964311704,0.083743404721712,0.0834596696961116,0.0867792661674106,0.0901140987408854,0.0974922146726576,0.0888258217914129,0.097596111830048,0.0897976692274644,0.0981358159853807,0.0929185675935399,0.0947001310692267,0.04,8.969778,50,50.0,1,0,2.4,1.0,happy,1,0.3182,Comedy,0
top,1,1,0,0,117.45383522727272,0.0201402250677347,0.0146161187440156,2747.7463948104655,1620.3121143812696,2893.1375389295367,837.0032374237754,0.9290012033694344,0.1099168153771782,0.0977718903185648,0.0964532602182377,0.0954195729451792,0.0897810429010182,0.1040077969125852,0.0904513767581865,0.0959705204820621,0.0947126818644804,0.1032918274805119,0.0980448938878462,0.1072958182482794,0.04,8.134531,25,25.0,1,0,2.2,1.0,angry,1,0.0,Prank,1
normal,0,0,0,0,184.5703125,0.0518179908394813,0.0149801671504974,2930.84914238068,402.3404120883966,3150.4341731484164,328.2529822841832,0.9990757855822552,0.0787563578110627,0.0836798267600902,0.0802502865998726,0.0770641987758553,0.0831144908360995,0.0643641869797566,0.0862211865775752,0.0763164953181236,0.0764716299436926,0.0878763693814547,0.07879344117849,0.0814703120976243,0.0909090909090909,5.6237736,33,33.0,1,0,7.8,3.4,sad,0,0.0,Comedy,0
top,1,0,0,0,139.6748310810811,0.0163587015122175,0.0192974675446748,2803.8087400012355,2059.0185639195956,3488.3161713221243,1710.937005940042,0.6942148760330579,0.1162409125711189,0.107988007140974,0.101411563440412,0.0862398586638406,0.101201019837204,0.1218054734973331,0.1519009706626592,0.1343309689101498,0.1179157783158051,0.1081652851545083,0.1051039046744532,0.116236868017928,0.0,6.875557,11,11.0,1,0,2.2,1.0,neutral,1,-0.9509,Comedy,1
normal,0,0,0,0,67.99958881578948,0.0254226755350828,0.0156738199293613,4474.662061070602,1908.7886743477925,4091.647865310017,722.18996561812,0.9943502824858758,0.1045710717437529,0.1036277469896229,0.0996297241780803,0.1171515667888127,0.1350531711527281,0.1238531913164033,0.1066505672990166,0.107584244736081,0.0946563930951036,0.0945291047991944,0.0888476951288111,0.0896474766822396,0.0,6.970975,11,11.0,1,0,1.0,1.0,sad,0,0.0,Comedy,0
top,1,0,0,1,117.45383522727272,0.0324398465454578,0.0235669631510972,3378.602578077494,1503.3810410813778,3822.2008138052183,879.1412895701561,0.9743954480796586,0.0798724211857714,0.0737746696167103,0.0716386058076046,0.0696205942995338,0.0746699145001559,0.0674829947141053,0.0621609261351348,0.0624855239713804,0.0709701463575921,0.0674955355671984,0.0648340661598393,0.0747317311736347,0.0,4.834162,22,22.0,1,0,1.8,1.0,sad,1,0.3612,Gaming,1
top,1,1,0,0,107.666015625,0.0431210771203041,0.0355264469981193,1960.584994681874,818.4210157954186,1919.729927966352,580.0162254712728,0.9633343779379504,0.1179059709555363,0.0942853016915073,0.0892998971709002,0.1080480141301262,0.1087457500647879,0.1233462386155526,0.1181947021160594,0.1123140391866606,0.1119325201556252,0.130590925420381,0.1132668035684964,0.1123616049480394,0.0,4.43201,96,96.0,1,0,3.2,1.6,happy,1,0.0,Comedy,1
top,1,1,0,0,105.46875,0.0206260476261377,0.0198967866599559,2155.457899910008,1404.518113913707,2559.177396066158,831.6625119915144,0.945266507557677,0.1061671793983225,0.1036733959067152,0.1073616585456508,0.1135775004407924,0.1071752563276464,0.1151398631057549,0.1105834943558405,0.1098058128707946,0.1016632598186571,0.1126119236852139,0.1100901398943515,0.1057870285720179,0.1822916666666666,10.436393,192,192.0,1,0,1.0,1.2,happy,1,0.0,Fashion,1
normal,0,0,0,0,166.70866935483872,0.0280637443065643,0.0198270417749881,3167.2737430895304,1394.873108764039,2810.29184195924,875.3956439320295,0.8238916256157636,0.0858367790288934,0.0879851002190912,0.1045000488377707,0.0873215771446195,0.0819501648275329,0.0936998003330264,0.0968129786240511,0.0960175727612902,0.0902205820974222,0.0931557852951229,0.1007142891858996,0.0949132742459916,0.0,3.3485425,49,49.0,1,0,10.4,3.4,neutral,1,0.0,Comedy,0
top,1,1,0,0,114.84375,0.0660827085375785,0.0430259928107261,2596.077882142884,1447.085626691225,3541.304476046785,866.0931356659431,0.9765807962529274,0.1303742900023415,0.1136275839263526,0.0747516594047804,0.081118379849122,0.0953249407459143,0.075218302293075,0.1176132295133336,0.0908116937306642,0.0896822152369971,0.07755767604473,0.0759080339851164,0.1179755932222263,0.1923076923076923,6.863052,26,26.0,1,0,1.8,1.0,happy,1,0.0,Beauty,1
normal,0,0,0,0,120.18531976744184,0.0531438700854778,0.0290497243404388,1925.3172167827229,1052.475041435477,2670.095078627872,878.713900538508,0.9187837567513504,0.0880630672525023,0.1103259082463326,0.0840723981183721,0.0930818558862535,0.088296107614069,0.1060510879015103,0.0878013438886105,0.0798348635986111,0.0837283335656832,0.0773292580232784,0.0783916434507576,0.0808975842728901,0.6050955414012739,2.2469099,157,157.0,1,0,5.0,1.4,neutral,1,0.0,Prank,0
normal,0,0,0,0,109.9567819148936,0.0844703018665313,0.0751637071371078,3437.8668176140313,1597.9727833924494,3745.1984574729017,1013.9338089999942,0.927703134996801,0.077452377393504,0.0863871164094954,0.0776890700879063,0.0814561785122062,0.0930717211621535,0.0958033741444053,0.080253529749149,0.0979108829376177,0.0864197176584989,0.0921238381223379,0.08973243800396,0.0737416972239414,0.2127659574468085,4.272751,47,47.0,1,0,1.6,1.0,sad,1,0.9439,Unboxing,0
top,1,1,0,1,129.19921875,0.0383736975491046,0.015368484891951,2587.993979501396,1248.0899866968643,2859.173662975621,832.7800081853054,0.9655172413793104,0.0629688079589344,0.0687330511427361,0.1064312300868568,0.099329871321068,0.081487167756508,0.0742655358463259,0.0617260917284918,0.0937407463115126,0.0881962239716885,0.0578123363077397,0.0858093339191783,0.0781416926481978,0.0,3.9674857,19,19.0,1,0,2.0,2.8,angry,1,0.0,Prank,1
top,1,1,0,0,63.02400914634146,0.0075096418149769,0.0132001601159572,2669.4887862427277,1234.2743679563107,2884.3140311192737,848.1293113250505,0.5825049701789264,0.100276878327949,0.0932052904080569,0.0917794836963938,0.081174040854543,0.0856844340479977,0.0829077061031905,0.0760156248639244,0.0689859403784586,0.062209897856992,0.0788690926459448,0.0909957027488959,0.0930595500305305,0.0,8.049347,16,16.0,1,0,6.6,2.0,neutral,1,0.0,Prank,1
normal,0,0,0,0,129.19921875,0.1308605670928955,0.0589621476829052,2584.448378541009,1181.0101959268818,3427.1342552311603,863.5997347119143,0.9899216125419932,0.1064000526852068,0.1142778408271759,0.0856407039966816,0.0999472961743426,0.0784876686381974,0.0814064454309655,0.0983646890288216,0.0553991996597168,0.1009151330753917,0.0615457211668837,0.0894707881291795,0.089502809972762,0.0,8.213221,27,27.0,1,0,9.0,15.4,happy,1,0.0,Fashion,0
top,1,0,1,0,172.265625,0.0454070158302784,0.0251693595200777,2078.4028401357873,1034.7128771923108,2569.235086191816,688.3285615557694,0.9045226130653268,0.0951491416505742,0.0700306962919452,0.0788835575774991,0.0718564024758255,0.095387686538406,0.1306583212469763,0.0948412684714748,0.1007986390767443,0.0859153887036188,0.063839841018001,0.0559127491570273,0.0564487249710516,0.1666666666666666,5.895808,6,6.0,1,0,2.0,1.8,happy,1,0.0,Unboxing,1
top,1,1,0,0,132.51201923076923,0.0951959416270256,0.094303585588932,3018.7802125368025,1328.694686368567,3346.2223025210205,870.6156483597046,0.9047256097560976,0.0917933469440749,0.0844616213104962,0.0939930924900835,0.0952677762619726,0.0839362875667483,0.0863140892343345,0.0830237913659048,0.0844015830967856,0.0708528796814354,0.0813575372394127,0.0810763644266355,0.0814182671581156,0.048780487804878,7.344345,41,41.0,1,0,2.4,1.2,fear,1,0.8126,Unboxing,1
normal,0,1,0,1,84.72079918032787,0.0930897966027259,0.0581580810248851,2274.63391282104,1599.1582916029995,2917.1182304052427,1018.9175825995312,1.0,0.0921796228701729,0.0803275682251048,0.0860605262804369,0.0984783497162325,0.1072275728927927,0.1192633563653863,0.120011403895054,0.1072532284354886,0.0898637317488937,0.1038114273795511,0.0950956831195489,0.0909898230829078,0.175438596491228,5.8595834,57,57.0,1,0,2.6,1.2,happy,1,0.5979,Prank,0
top,1,0,0,0,103.359375,0.1502161473035812,0.0620221644639968,3362.809748908712,1134.8517089835432,4012.607756290952,673.3409428056545,1.0,0.0808298968705504,0.0688047142644327,0.1052528662244667,0.0591979714733758,0.1024249180376445,0.0831230413841548,0.0781318300862054,0.09742476147828,0.0615982405999546,0.0711923644324822,0.0551613593303486,0.0719516069977971,0.0625,4.580878,16,16.0,1,0,5.0,1.6,angry,1,0.0,Fashion,1
top,1,0,0,0,112.34714673913044,0.0622610077261924,0.0388184301555156,2783.2995464313303,1146.0666095706097,3321.679321993128,654.150573464634,0.952808988764045,0.0719969721761678,0.0763082326297997,0.1003991104490013,0.0891321968336318,0.0749010591466218,0.0844972735848385,0.0609959494960037,0.1013592895021862,0.0791360702538863,0.0956900712655876,0.143172565090057,0.0484859456128764,0.2142857142857142,4.194823,14,14.0,1,0,1.6,1.0,sad,0,0.0,Prank,1
top,1,0,1,0,147.65625,0.1152035295963287,0.0970977768301963,2751.148302754402,1231.7233098250854,3471.411125585067,733.1213986044903,0.976,0.105676208052774,0.0975018322458923,0.1098008901385438,0.0838152273778373,0.1114622050991259,0.0999990529440575,0.0820064530652759,0.0831054067582428,0.0944550466355876,0.0977522503123013,0.0942299475760596,0.0965195215859303,0.2,6.7834473,15,15.0,1,0,3.0,1.2,sad,0,0.0,Fitness,1
top,1,0,0,0,129.19921875,0.0459837540984153,0.0304123908281326,2449.345657822223,1537.3757578481586,2831.6364149883525,998.3744658531564,0.9708029197080292,0.0843989177194366,0.0973629832186437,0.1049780388788267,0.0916061340573559,0.1091701515101145,0.1027942988488781,0.081822822952976,0.0748910135043886,0.0683578805710956,0.0720458753536627,0.0946609993731204,0.0974290228215824,0.0,4.938123,9,9.0,1,0,1.0,1.0,neutral,1,0.0,Prank,1
top,1,1,0,1,114.84375,0.0400547012686729,0.0464710965752601,1853.9658373415016,1252.0664310412858,2585.690453548779,840.6425160203764,0.9349336702463676,0.1181702000562536,0.1101045001961678,0.1014812489869931,0.0923704096022823,0.1208050575864927,0.0868180823609845,0.078333778219057,0.0832479178007092,0.1052080686824698,0.1122541645973571,0.0829932370196832,0.1111483326077239,0.4583333333333333,6.541234,48,48.0,1,0,2.6,1.2,sad,1,0.0,Musik,1
normal,0,0,0,0,103.359375,0.0432023517787456,0.0231736190617084,1719.0734770725471,1064.5574554490584,2659.9934707623433,811.1315418465452,0.9925742574257426,0.0790167936512892,0.0869038034376017,0.0860378017524952,0.0769510189984253,0.0880158561771782,0.0812746941406753,0.0666357062915446,0.0671110644081249,0.0699084851669517,0.0807026955725215,0.0637157355545032,0.0845269537130713,0.6923076923076923,5.502806,13,13.0,0,0,1.2,1.2,sad,0,0.0,Comedy,0
top,1,0,0,0,129.19921875,0.024152722209692,0.0096569834277033,2363.105605021706,1541.6029147822508,2808.592248506081,860.3217302190362,0.943089430894309,0.080957053202911,0.0655206246567514,0.0731232231523985,0.0792295033650403,0.0951941978787921,0.0928882760647324,0.0839761710105695,0.073885033494545,0.0891094539950318,0.0849798506546253,0.0975743521778957,0.0600911722681047,0.0,4.875516,8,8.0,1,0,1.4,1.0,neutral,0,0.0,Gaming,1
normal,0,1,0,1,178.20581896551724,0.0864320769906044,0.0594837963581085,1970.451937800148,2071.5180320736827,2391.9528681415077,1336.9708737465671,0.9583952451708768,0.0848136418334922,0.0838500255043746,0.09176399358743,0.0980927838860464,0.1365682430077652,0.1470581202045209,0.1088840677312381,0.0894760060259663,0.0957793753160996,0.1011526994572288,0.0930509211848212,0.0854204963253691,0.238095238095238,9.921446,21,21.0,1,0,5.8,2.6,sad,1,0.3869,Unboxing,0
top,1,0,0,0,92.28515625,0.1052011251449585,0.0364562720060348,2683.384733325522,796.4465281522066,3669.401583479526,514.688503986231,1.0,0.0962052143590661,0.0618022203141953,0.1042496890244752,0.0878411396984288,0.0554831103027638,0.0869082308141743,0.0566575828234459,0.0936289335690903,0.0824507471250234,0.0694037820029445,0.0869067244005809,0.0506121117373587,0.0,4.423722,14,14.0,1,0,2.2,2.2,neutral,1,0.0,Comedy,1
top,1,0,0,0,109.9567819148936,0.0126171801239252,0.0040674358606338,2792.04309330074,1002.352100070608,3361.973273524623,533.2461424157016,0.9796747967479674,0.0648167262411327,0.0485052351982994,0.0462842150329738,0.0887951518167519,0.1064654505546241,0.0587939837622818,0.103746735112501,0.0655507904602885,0.1009453053159585,0.0894498893762921,0.0659450039207592,0.1215927918458928,0.0,4.494055,8,8.0,1,0,1.6,1.8,fear,1,0.0,Fashion,1
top,1,0,0,0,151.99908088235293,0.0900687053799629,0.0364853031933307,1692.7167486700364,919.8228354660636,2567.5561185782226,715.0788757817431,0.9850746268656716,0.0564999659437066,0.0751963803035156,0.045920496830673,0.0631821941072823,0.0563602346388002,0.075730723356215,0.0659454774073616,0.0424309112860571,0.0522607416705206,0.04595962925613,0.0462432684198957,0.0465612902905355,0.0,7.64215,11,11.0,1,0,1.4,1.0,neutral,0,0.0,Beauty,1
normal,0,0,0,0,107.666015625,0.051937710493803,0.028628259897232,1681.519735477406,956.6906274005556,2623.367225413672,754.0881079611331,0.9492537313432836,0.074292573821226,0.0738094644901205,0.0619107576189767,0.0763437487533,0.0712915591862481,0.0837432415845443,0.0691008770081033,0.0643037000887026,0.0639364970566319,0.0653525803414048,0.0630225500882172,0.073297636590697,0.625,1.9630107,32,32.0,1,0,1.6,1.6,neutral,1,0.9927,Tier,0
top,1,1,0,1,93.9630681818182,0.0782160088419914,0.0660168677568435,3383.52217729213,1773.525516662084,3676.374099135173,1111.7845717192383,0.9845744680851064,0.1131397830697681,0.1010419241385411,0.0823632121678722,0.0798344138454772,0.1150635151486108,0.1000685983693435,0.1263950094359412,0.0964270509422521,0.1049578283892314,0.0971298144147519,0.1002361492435787,0.1192110300346903,0.0526315789473684,3.9207115,57,57.0,1,0,2.0,1.8,fear,0,0.0,Beauty,1
top,1,1,0,0,99.38401442307692,0.0782932490110397,0.023388585075736,2354.6392687787443,1257.4561366544588,3035.541991601148,970.174475217456,1.0,0.0982302487043247,0.0999767169148104,0.0608899061964548,0.1012484418987824,0.0844359941532834,0.0920353981457261,0.0892555458232969,0.0548800445144527,0.0933861731127838,0.0426328624002294,0.0855866601380291,0.0875757905358507,0.0625,4.350546,16,16.0,1,0,3.2,2.6,happy,1,0.0,Fitness,1
top,1,0,0,0,178.20581896551724,0.1063332110643386,0.0263301972299814,3073.835348476373,948.6557495967966,3625.6285650575473,540.587743314094,0.9979879275653925,0.1124374929683616,0.084706679527246,0.0915304765406931,0.0685630393533319,0.0761070494898312,0.1341084525583422,0.0733389029017775,0.1056269976874589,0.0631623230323933,0.0679682697095696,0.10165872943388,0.0862390212552286,0.0,3.195335,15,15.0,1,0,2.8,1.0,neutral,1,0.0,Prank,1
top,1,0,0,1,147.65625,0.0596977844834327,0.0163315739482641,1980.9512891805605,1113.6770840011936,3077.805588997865,694.5055405437462,0.9899244332493704,0.0659420234849041,0.0773231513277955,0.0629014577942008,0.0557798468898453,0.0783140905383481,0.0612176230742348,0.0645129220368871,0.0432354675247206,0.0551845031638573,0.0547217281530577,0.0485427386394803,0.0708832248468776,0.0,4.216595,12,12.0,1,0,2.2,1.0,sad,1,0.0,Prank,1
top,1,1,0,0,114.84375,0.0101294955238699,0.0104207023978233,4310.044314465419,1803.176942371803,3511.62510804625,772.7020937520783,0.7477876106194691,0.1247637555927347,0.1055276701178975,0.092761058865815,0.1039329889425114,0.0863205931302126,0.1115316409012702,0.0949226234328504,0.0920950861170422,0.0999663196635674,0.0840253277781629,0.1015460036964741,0.1058698499900286,0.0,15.305161,7,7.0,1,0,1.6,1.0,neutral,1,0.0,Prank,1
top,1,1,0,0,89.10290948275862,0.027001516893506,0.0102014020085334,3313.419536492173,1759.458088136856,3545.1273682902274,994.5959780192926,0.9806763285024156,0.0686698201144586,0.085138893462449,0.0850255411738992,0.1126648675595482,0.0973644147602459,0.0899714123539008,0.0825146334021153,0.07173920125051,0.1192017197198245,0.1064549751753129,0.0656140568925354,0.0785302220970488,0.0,5.439821,7,7.0,1,0,2.0,2.0,neutral,1,0.0,Fashion,1
normal,0,0,0,0,89.10290948275862,0.1211910247802734,0.0579402148723602,3398.857596977267,1599.7364651372557,3645.124981812188,580.2837257342906,1.0,0.1261250511979415,0.0965836467596175,0.0827857165982906,0.0791664548542813,0.0794466995256064,0.1130066557650465,0.0840039495191784,0.1199977698647659,0.0835365403791522,0.0728370446132,0.0907546629942542,0.0834197052096998,0.0,4.628973,12,12.0,1,0,1.4,1.0,fear,1,0.0,Prank,0
top,1,1,0,0,126.04801829268293,0.0245560929179191,0.0274667218327522,2520.8994668896394,1722.2090996737418,2767.31293711227,1050.1489213928269,0.9841863833896668,0.1067946687647681,0.1023036897892195,0.1069095834769246,0.1103200690605397,0.1070324836311608,0.1087784240371455,0.1055434172523756,0.1152823504100735,0.1011485758289258,0.107110812484382,0.1054256812261426,0.1058850034042365,0.1106719367588932,9.759456,253,253.0,1,0,1.0,1.0,happy,1,0.0,Musik,1
top,1,0,0,0,166.70866935483872,0.0050703156739473,0.0033438890241086,1689.8083253047798,1185.3354647607823,2405.369935645979,674.3944482384023,0.933852140077821,0.1308271227694955,0.1300962804472581,0.154739735814042,0.1363529992061821,0.0902048567108508,0.083046638155413,0.1406073604113487,0.0502260792090912,0.0664012736469748,0.0806923025838917,0.0660228934096621,0.0656087820931069,0.0,2.2358515,8,8.0,1,0,1.2,1.0,happy,1,0.9178,Fashion,1
top,1,1,0,1,64.599609375,0.0661660209298133,0.02822857350111,3411.125167774492,1656.9717779003986,3522.701419025815,1001.1955566543496,0.976,0.0736434194211814,0.0908834193493636,0.0950417307278264,0.0845647153859377,0.0935629823911509,0.0931589875365582,0.0797616036903756,0.0709784945287174,0.0680119251806797,0.0726587915914207,0.0674545040571655,0.0838519731495522,0.25,3.1479132,12,12.0,1,0,1.0,1.0,angry,0,0.0,Fitness,1
top,1,1,0,0,156.60511363636363,0.0231634024530649,0.0145171303302049,2185.0184612257435,1186.565519699055,3295.793972884124,548.6049722469916,0.9690265486725664,0.1121904096188524,0.0798469191941537,0.1053605916298543,0.0908462908882896,0.1356431837039913,0.1027976780340476,0.0582605968421263,0.0780456294043152,0.0577078501130702,0.0758406875167857,0.0621437467243961,0.1101896406152524,0.1428571428571428,9.530679,7,7.0,1,0,3.8,2.0,sad,1,0.2263,Fashion,1
normal,0,1,0,1,129.19921875,0.1324900388717651,0.0657953321933746,2804.3957594515796,1152.733275395801,3547.7428453621433,739.9693718508655,0.994,0.1051599827833401,0.1173257861764121,0.0830292584338594,0.0920207718753033,0.0730078505990539,0.0834683906484029,0.1055264172622751,0.0576298725160299,0.1124174248045633,0.061863144151312,0.0893886598905331,0.0861948942562777,0.0,3.1040268,15,15.0,1,0,3.0,1.0,neutral,1,0.0,Fashion,0
normal,0,0,0,0,156.60511363636363,0.1007623299956321,0.0462755970656871,2513.6097909246314,917.1099331916196,3229.651905831855,738.801698957116,0.9941972920696324,0.0905249646819649,0.079856534601426,0.0786683238158347,0.0783688542992557,0.0838004007063535,0.0879026236120774,0.0870796101503635,0.0826907603214409,0.0745553839172829,0.0781698141222064,0.0781653329432585,0.0914519454873057,0.9411764705882352,3.972064,17,17.0,1,0,1.4,1.2,sad,1,0.0,Fitness,0
normal,0,1,0,0,132.51201923076923,0.100350983440876,0.0543320141732692,2640.61276906122,1599.435418151544,2565.385437950835,771.6654037151771,0.96858407079646,0.0899908434498463,0.0917349932593039,0.0825112401078563,0.0922082728165478,0.091688224498589,0.095874353657488,0.088721956994494,0.0978768101257862,0.0846674646925216,0.0928863613064773,0.0864746414910878,0.0931869143796574,0.0441176470588235,4.544602,68,68.0,1,0,5.2,2.2,happy,1,-0.1779,Musik,0
normal,0,0,1,0,135.99917763157896,0.0824189409613609,0.0995999202132225,1773.7391296822775,1005.156231619386,2861.0158595598573,975.4342800081158,0.71,0.0832849690567594,0.0728691208794265,0.0746794335094932,0.0754091325732179,0.0748708712955185,0.0860001081844367,0.0630961969530377,0.0620872895241544,0.06773620413857,0.0728065804526158,0.0698211411505627,0.0749615341285467,0.3684210526315789,10.388703,19,19.0,1,0,4.8,1.2,neutral,1,0.0,Beauty,0
normal,0,1,0,0,93.9630681818182,0.0357834734022617,0.0160290524363517,2387.9507697650783,1258.9969822079731,3062.1240152707283,966.5901420979282,0.9829787234042552,0.069499983920786,0.098913156757934,0.0674664381506374,0.0808328923187743,0.0967025264979048,0.0834069168677639,0.0949626513841242,0.0660371449001018,0.0938795698183295,0.0785272806166353,0.0606850896643432,0.0740580910263553,0.0,5.3538537,15,15.0,1,0,2.2,2.0,sad,1,0.0,Fashion,0
top,1,1,0,0,123.046875,0.1263838112354278,0.0770357623696327,3856.836326742457,1595.838334738953,4048.339157927414,884.9820823277563,0.947952218430034,0.0876677475397985,0.084505129769372,0.0801631423141294,0.0843258196981998,0.0880701972093811,0.0929549536287919,0.0741195942389985,0.0846059795666983,0.0759914603432764,0.0885983102743362,0.1016514530299875,0.0871358902301002,0.2777777777777778,6.030388,36,36.0,1,0,2.6,1.2,fear,1,-0.2023,Comedy,1
normal,0,0,1,0,135.99917763157896,0.0446454845368862,0.0523017793893814,3050.954201236598,1684.081677500971,3179.355446315091,979.72721773595,0.9557522123893806,0.106044064758074,0.0982078408320214,0.1002792993223728,0.1126403417053149,0.1049744326130331,0.1058231315657459,0.0960011874191979,0.092091274829738,0.103063431232893,0.1143393870937831,0.100203801527236,0.1041582898439216,0.0,4.9251184,18,18.0,1,0,2.4,1.8,angry,1,0.0,Prank,0
normal,0,0,1,1,129.19921875,0.2040570080280304,0.093232937157154,2244.912389625378,1326.347382151181,3319.89619494401,928.4021637593132,0.9821862348178138,0.1009806033945514,0.1009208458079001,0.0869943691763226,0.0937516185089434,0.0850456917169747,0.0776972990862605,0.0874687873361226,0.0532108639490883,0.0647386380809354,0.0559145841884753,0.0698176539233746,0.0849912116799665,0.1842105263157894,5.027501,38,38.0,1,0,3.6,3.0,sad,0,0.0,Fashion,0
normal,0,0,0,0,172.265625,0.1243276298046112,0.0441519692540168,2455.60527047196,1201.7318904623803,2874.2667203429796,862.1388729932132,0.990909090909091,0.102055701498114,0.0998367863469839,0.0885031962691776,0.0905836634729586,0.1138292188324825,0.0870683087278984,0.0789065243141561,0.0818578719494447,0.08406797246943,0.1170101739339788,0.1147050825576695,0.1134327396894649,0.0,11.5914,10,10.0,1,0,1.0,1.4,fear,1,0.0,Fashion,0
normal,0,0,0,1,114.84375,0.0445646159350872,0.0391548611223697,2733.664134605672,2289.559938780584,2801.6932144409716,1067.0852434879964,0.931372549019608,0.1327925363978992,0.1490443729642188,0.115099917258177,0.1116664584468613,0.09706116264512,0.0884925220804724,0.0961885965001674,0.0973944052223121,0.0801056688273456,0.0912461238332628,0.0983167744326575,0.1137396030781526,0.0,5.416225,7,7.0,1,0,1.6,1.2,neutral,1,0.7925,Beauty,0
normal,0,0,0,0,74.89809782608695,0.1245230883359909,0.0998981148004531,1752.4398116617035,909.2331392779998,2231.890898768435,799.0292425240782,0.9654676258992806,0.1134977217207112,0.0939420108330949,0.1046781737117301,0.0961073670222198,0.1095354926909037,0.1100848050091688,0.1001959410614158,0.0833090341876649,0.0858883036682965,0.1162862607277715,0.11748244750772,0.1143772164684417,0.1818181818181818,6.3882947,22,22.0,0,0,2.0,1.0,happy,1,0.0,Unboxing,0
normal,0,1,1,0,156.60511363636363,0.0043475111015141,0.0095753716304898,3241.142993202986,1487.303524255112,3795.5692898931425,734.3553840102222,0.654300168634064,0.0521876929263035,0.0482131409335968,0.0533945917226201,0.0558757200743241,0.0584694679409177,0.0524145263819678,0.0445746811688115,0.0423071788486389,0.0363353132954443,0.0371295796230111,0.0353803648831497,0.0432912912027125,0.1111111111111111,7.433119,18,18.0,1,0,1.2,1.6,neutral,1,0.0,Fashion,0
normal,0,0,0,1,143.5546875,0.0153471026569604,0.0184302777051925,3505.2689700279016,1045.8897203998074,4436.519076963359,564.6229356611911,0.4558011049723757,0.0393582576183314,0.0357538822967973,0.0392812368327406,0.0425565846918431,0.0389163223381686,0.0447144163236108,0.0384008456672865,0.0390321128259123,0.0359314302793377,0.0405884203860422,0.0366009611702522,0.0363582577961797,0.2727272727272727,3.3349338,11,11.0,1,0,3.4,1.8,neutral,0,0.0,Musik,0
top,1,1,0,1,109.9567819148936,0.1072449833154678,0.0558291263878345,2388.2121219392443,1207.923409306026,3335.146554536,873.2409268141097,1.0,0.1095238468157054,0.0928706259096829,0.1037888357028576,0.1029964220086155,0.1139937786678557,0.1001426826586188,0.0970927839426969,0.1189256239518664,0.0815896448929141,0.1210671236357908,0.1042825588286753,0.1024421665705158,0.0555555555555555,3.1678147,54,54.0,1,0,1.0,1.0,happy,1,0.0,Beauty,1
normal,0,0,0,1,143.5546875,0.1255258172750473,0.0145794795826077,2389.3862319724276,999.8853273737316,3959.770830545429,626.7947455515769,1.0,0.0623135587819585,0.043180135528606,0.0539266876039275,0.0482053614876644,0.0894814972994087,0.0649179014851299,0.0382759965874809,0.0863682247526278,0.0421148172861432,0.0936793614485362,0.063263628631185,0.087130299662762,0.3333333333333333,2.9096358,12,12.0,1,0,1.2,1.0,neutral,1,0.0,Musik,0
normal,0,0,0,0,132.51201923076923,0.0487674809992313,0.0407814532518386,3203.1932545889963,1540.3871817669012,3448.634627148481,761.9945475853139,0.8777895855472901,0.1010834168015033,0.0965616419219341,0.1011358734686428,0.1084758115173755,0.0977218915720511,0.103829845115969,0.0974689921030778,0.0957360249437084,0.0838402311323494,0.094094036141858,0.0921240787016231,0.099135998981909,0.1666666666666666,6.3231916,30,30.0,1,0,2.2,1.4,happy,1,0.0,Fashion,0
