video_id,bpm,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,speech_ratio,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11
normal_47_likes_21400_id_7463295674528828718,93.96306818181819,0.02726958505809307,0.03737043961882591,3200.6945956342433,1618.430595615324,3284.439339362083,1088.1450941475532,0.8928283642224013,0.11829928803908685,0.11236969574511435,0.10425048233524618,0.10790639387253548,0.09198079035656845,0.09777297806800847,0.10067062666686381,0.09845106234825522,0.10123696802053639,0.11151419993732042,0.11740511712674011,0.11601787023875433
normal_48_likes_62200_id_7418187878360026399,123.046875,0.04359802231192589,0.021597636863589287,3382.4892653666193,1158.0332590435855,3829.6275470367,766.658690525248,0.9702444208289054,0.10985046141174978,0.07654182348579579,0.09383626648983147,0.07578359272571747,0.09197186286694152,0.10413227789550311,0.07318670312954915,0.10325474565817658,0.07251475197529408,0.1090677275193304,0.07738334345076768,0.08059337715271081
normal_49_likes_11600_id_7558253309941927223,143.5546875,0.015347102656960487,0.018430277705192566,3505.2689700279016,1045.8897203998074,4436.519076963359,564.6229356611911,0.4558011049723757,0.03935825761833145,0.035753882296797324,0.039281236832740686,0.04255658469184318,0.03891632233816863,0.04471441632361084,0.03840084566728658,0.03903211282591231,0.03593143027933775,0.04058842038604222,0.036600961170252286,0.036358257796179794
normal_4_likes_17400_id_7558248534412152077,156.60511363636363,0.004347511101514101,0.009575371630489826,3241.142993202986,1487.303524255112,3795.5692898931425,734.3553840102222,0.654300168634064,0.05218769292630354,0.04821314093359684,0.05339459172262019,0.05587572007432419,0.05846946794091773,0.05241452638196786,0.0445746811688115,0.042307178848638965,0.03633531329544437,0.03712957962301118,0.035380364883149724,0.04329129120271253
normal_50_likes_93500_id_7545914679911107854,109.95678191489361,0.034496765583753586,0.0594458281993866,2529.6002335701405,1806.6507073506032,3234.9026866318654,984.6812379543703,0.8386114494518879,0.0913122964311704,0.08374340472171203,0.08345966969611163,0.08677926616741065,0.09011409874088548,0.09749221467265766,0.08882582179141298,0.09759611183004802,0.08979766922746442,0.09813581598538076,0.09291856759353995,0.09470013106922674
normal_51_likes_21100_id_7533277722089442590,114.84375,0.06471562385559082,0.045366499572992325,2379.50261458165,1497.2570578879202,3219.57570187276,897.3772957067396,0.9954337899543378,0.09991870956261645,0.09193829700572016,0.09559445936484877,0.08961101151190244,0.08798241848373142,0.09706920149253578,0.0538894581302191,0.09088065222787171,0.053324849648770566,0.06340032720026494,0.07552867950777119,0.06401100282329632
normal_52_likes_62500_id_7527804631657794846,120.18531976744185,0.04921935871243477,0.02361680567264557,3842.458525331126,1429.1588292564627,3463.4059922626657,742.6161962413239,0.9874213836477987,0.07545561487098867,0.09534694184607771,0.06478633692524322,0.07455449886612939,0.06699367121447827,0.08468195032267649,0.08775982381472322,0.061944854501793836,0.08145182681015674,0.050934981359576886,0.1392057916008828,0.07255522803551495
normal_53_likes_37000_id_7559227794656398605,93.96306818181819,0.16078604757785797,0.04485906660556793,1393.7587805294813,330.43227700501103,1990.2428725246102,376.84565167783757,1.0,0.08761053055082772,0.08528803652250022,0.07849418604102668,0.07565102991630109,0.07272550106463709,0.06041815456572078,0.055285333289037654,0.055659286383256276,0.062430423373459006,0.05751669259100113,0.05750270657797188,0.07633029251566337
normal_54_likes_26200_id_7564186910306913550,109.95678191489361,0.04371722787618637,0.03996333107352257,1632.1976769248768,425.38526106647544,2379.2517632049367,585.0095015724892,0.9402654867256637,0.09660251614017933,0.11674617637086306,0.08187782426143972,0.08977247301500192,0.11118362547026697,0.10100122351448756,0.101554458968104,0.08945575104397317,0.09354236511992832,0.0892348760574672,0.07370317091064382,0.08568041898423379
normal_55_likes_111100_id_7418609202073046302,107.666015625,0.13631734251976013,0.051915913820266724,2887.549515982852,1057.7928627738022,3380.286649813449,565.0600633741641,0.9987834549878345,0.1034290922006793,0.08099048557778361,0.07923795692845621,0.05320700378214807,0.08553361982166546,0.07304554401375692,0.06917972560681541,0.10378393050045315,0.06762094504047066,0.0765211199680719,0.05586666664845187,0.0713011942047198
